price,make,model,mileage_km,registration_date,body_type,transmission,primary_fuel
158980.0,Mercedes-Benz,G 450,100.0,2024-07-01,SUV,Automatic,Diesel
93480.0,Audi,Q8,13000.0,2025-06-01,SUV,Automatic,Diesel
29975.0,Alfa Romeo,Tonale,14121.0,2024-01-01,SUV,Automatic,Super 95
52390.0,BMW,440,35828.0,2022-02-01,Coupe,Automatic,Regular/Benzine 91
44880.0,Mercedes-Benz,C 180,14500.0,2025-08-01,Sedan,Automatic,Regular/Benzine 91
332995.0,Mercedes-Benz,G 63 AMG,3705.0,2025-02-01,SUV,Automatic,Super 95
51499.0,BMW,X5,89774.0,2022-07-01,SUV,Automatic,Diesel
34900.0,Porsche,Macan,113259.0,2017-01-01,SUV,Automatic,Super 95
21950.0,Audi,Q2,77000.0,2020-01-01,SUV,Automatic,Diesel
57900.0,Mercedes-Benz,EQE 350,1275.0,2025-03-01,Sedan,Automatic,Electricity
69990.0,Audi,Q5,25.0,2025-07-01,SUV,Automatic,Diesel
107850.0,Porsche,Cayenne,22384.0,2024-03-01,SUV,Automatic,Super 95
28880.0,Suzuki,SX4 S-Cross,400.0,2025-10-01,SUV,Manual,Super 95
54690.0,Mercedes-Benz,Vito,10.0,2025-08-01,SUV,Automatic,Diesel
14980.0,BMW,Z4,169500.0,2007-05-01,Coupe,Manual,Regular/Benzine 91
79790.0,Porsche,Panamera,93755.0,2022-07-01,Sedan,Automatic,Super 95
10500.0,Volvo,S60,154283.0,2015-01-01,Sedan,Manual,Diesel
89480.0,Audi,Q8,8301.0,2025-02-01,SUV,Automatic,Diesel
28450.0,BMW,320,98000.0,2022-07-01,Sedan,Automatic,Diesel
91048.0,Audi,Q7,10.0,2025-10-01,SUV,Automatic,Diesel
28900.0,Alfa Romeo,147,49077.0,2003-07-01,Coupe,Manual,Regular/Benzine 91
48990.0,BMW,X7,117130.0,2019-11-01,SUV,Automatic,Super 95
53900.0,Mercedes-Benz,GLA 220,9900.0,2025-09-01,SUV,Automatic,Diesel
11950.0,Ford,Mondeo,127500.0,2016-08-01,Sedan,Manual,Super 95
52500.0,Mercedes-Benz,CLE 180,9900.0,2025-09-01,Coupe,Automatic,Super E10 95
81000.0,Porsche,997,61000.0,2009-05-01,Coupe,Automatic,Super Plus 98
30990.0,BMW,X1,39850.0,2021-05-01,SUV,Automatic,Diesel
26880.0,BMW,430,95463.0,2015-04-01,Coupe,Automatic,Diesel
29990.0,Audi,e-tron,98806.0,2020-11-01,SUV,Automatic,Electricity
10490.0,Suzuki,Ignis,48990.0,2017-06-01,SUV,Manual,Regular/Benzine E10 91
18950.0,BMW,X1,63200.0,2016-05-01,SUV,Automatic,Regular/Benzine 91
97490.0,Mercedes-Benz,GLE 450,9900.0,2025-06-01,SUV,Automatic,Diesel
179890.0,Mercedes-Benz,S 63 AMG,12782.0,2024-05-01,Sedan,Automatic,Super Plus 98
14440.0,BMW,118,92875.0,2017-06-01,Sedan,Automatic,Diesel
23390.0,Suzuki,S-Cross,9.0,2025-02-01,SUV,Automatic,Regular/Benzine 91
8999.0,BMW,120,199123.0,2014-09-01,Sedan,Automatic,Diesel
44880.0,BMW,545,64732.0,2023-04-01,Sedan,Automatic,Electricity
399995.0,Porsche,992,2575.0,2023-02-01,Coupe,Manual,Super 95
82700.0,Mercedes-Benz,CLE 53 AMG,14673.0,2025-03-01,Coupe,Automatic,Regular/Benzine 91
93490.0,BMW,M5,6890.0,2021-02-01,Sedan,Automatic,Regular/Benzine 91
29900.0,BMW,135,75050.0,2021-04-01,Hatchback,Automatic,Regular/Benzine 91
50990.0,BYD,Sealion 7,1500.0,2025-09-01,SUV,Automatic,Electricity
134900.0,Porsche,Panamera,8534.0,2025-06-01,Sedan,Automatic,Super 95
21990.0,Suzuki,S-Cross,16603.0,2025-02-01,Sedan,Manual,Regular/Benzine 91
68500.0,Porsche,Macan,72432.0,2023-01-01,SUV,Automatic,Super 95
7470.0,Mitsubishi,Space Star,84120.0,2020-08-01,Hatchback,Manual,Super 95
43590.0,Mercedes-Benz,EQE 300,16674.0,2025-02-01,Sedan,Automatic,Electricity
56950.0,BMW,X5,115600.0,2022-05-01,SUV,Automatic,Super 95
59800.0,Mercedes-Benz,GLC 200,9900.0,2025-06-01,SUV,Automatic,Super E10 95
43850.0,BMW,M2,59218.0,2018-03-01,Coupe,Automatic,Super 95
77900.0,Porsche,Cayenne,51300.0,2023-05-01,SUV,Automatic,Super Plus E10 98
94880.0,Porsche,Taycan,17360.0,2023-07-01,Sedan,Automatic,Electricity
152990.0,Mercedes-Benz,AMG GT,8819.0,2024-06-01,Coupe,Automatic,Super Plus 98
24790.0,Audi,Q3,87753.0,2020-12-01,SUV,Automatic,Diesel
24700.0,Audi,A4,152195.0,2020-01-01,Sedan,Automatic,Diesel
107200.0,BMW,840,0.0,2025-11-01,SUV,Automatic,Diesel
38590.0,Mercedes-Benz,B 200,9900.0,2025-09-01,Sedan,Automatic,Super E10 95
56750.0,Porsche,Panamera,70890.0,2015-09-01,Sedan,Automatic,Regular/Benzine 91
36900.0,BMW,iX1,50000.0,2023-03-01,SUV,Automatic,Electricity
79900.0,Mercedes-Benz,EQS,19900.0,2025-03-01,Sedan,Automatic,Electricity
105950.0,Mercedes-Benz,S 450,45300.0,2025-01-01,Sedan,Automatic,Diesel
5000.0,BMW,116,167995.0,2013-11-01,Hatchback,Manual,Regular/Benzine 91
70361.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Diesel
40800.0,BMW,730,56100.0,2018-02-01,Sedan,Automatic,Diesel
54950.0,BMW,440,35999.0,2022-12-01,Sedan,Automatic,Electricity
63500.0,Mercedes-Benz,E 200,9900.0,2025-09-01,Sedan,Automatic,Super E10 95
88000.0,Porsche,Cayman,36000.0,2015-09-01,Coupe,Manual,Super Plus 98
97460.0,Porsche,Cayman,27299.0,2015-04-01,Coupe,Manual,Super E10 95
129995.0,Porsche,Cayenne,10000.0,2025-05-01,SUV,Automatic,Super 95
24235.0,Audi,A3,85309.0,2020-07-01,Hatchback,Manual,Super 95
94999.0,Porsche,Cayenne,20389.0,2017-10-01,SUV,Automatic,Diesel
39290.0,BMW,X3,35690.0,2022-10-01,SUV,Automatic,Regular/Benzine 91
33990.0,Alfa Romeo,Stelvio,104000.0,2021-06-01,SUV,Automatic,Diesel
2150.0,BMW,520,287810.0,2003-02-01,Sedan,Automatic,Regular/Benzine 91
124650.0,Porsche,Panamera,22936.0,2024-06-01,Sedan,Automatic,Super 95
11000.0,BMW,320,96730.0,2015-01-01,Sedan,Manual,Diesel
109880.0,Audi,e-tron GT,1500.0,2025-06-01,Sedan,Automatic,Electricity
30950.0,Volvo,XC40,62911.0,2019-04-01,SUV,Automatic,Regular/Benzine 91
89900.0,Porsche,Macan,43441.0,2022-11-01,SUV,Automatic,Super 95
6995.0,Volkswagen,Golf,279865.0,1999-10-01,Sedan,Manual,Regular/Benzine 91
74900.0,Porsche,Cayenne,41000.0,2019-10-01,Coupe,Automatic,Regular/Benzine 91
46500.0,Porsche,Cayenne,122000.0,2016-04-01,SUV,Automatic,Diesel
2990.0,BMW,320,225590.0,2001-11-01,Sedan,Automatic,Regular/Benzine 91
48950.0,Audi,Q7,45000.0,2020-08-01,SUV,Automatic,Regular/Benzine 91
32900.0,BMW,140,125219.0,2017-08-01,Hatchback,Automatic,Super 95
65900.0,Mercedes-Benz,GLC 300,5858.0,2025-04-01,SUV,Automatic,Super 95
80940.0,Audi,SQ5,7800.0,2025-05-01,SUV,Automatic,Super 95
19290.0,Suzuki,Swift,20.0,2025-08-01,Hatchback,Automatic,Regular/Benzine E10 91
28500.0,Porsche,Panamera,175000.0,2012-03-01,Sedan,Automatic,Diesel
46490.0,BMW,iX,31990.0,2022-11-01,SUV,Automatic,Electricity
48450.0,BMW,X3,59669.0,2021-11-01,SUV,Automatic,Super 95
177982.0,Porsche,Cayman,16250.0,2025-05-01,Coupe,Automatic,Super E10 95
165596.0,BMW,X6,10.0,2025-01-01,SUV,Automatic,Super 95
19900.0,BMW,i3,65000.0,2020-02-01,Sedan,Automatic,Electricity
20950.0,BMW,X3,119000.0,2016-11-01,SUV,Automatic,Diesel
41770.0,Mercedes-Benz,EQA 250,13383.0,2025-03-01,SUV,Automatic,Electricity
143950.0,BMW,M3,2264.0,2025-06-01,Sedan,Automatic,Super 95
97000.0,BMW,M5,18403.0,2024-04-01,Sedan,Automatic,Super 95
70900.0,BMW,M4,33000.0,2022-02-01,Coupe,Automatic,Super Plus E10 98
135991.0,Mercedes-Benz,G 400,34710.0,2024-05-01,SUV,Automatic,Diesel
89964.0,Mercedes-Benz,S 580,21893.0,2024-03-01,Sedan,Automatic,Regular/Benzine 91
49900.0,Audi,A8,103000.0,2020-07-01,Sedan,Automatic,Diesel
73810.0,Audi,A7,500.0,2025-10-01,Coupe,Automatic,Super E10 95
41890.0,Mercedes-Benz,CLA 200,9900.0,2025-09-01,Coupe,Automatic,Super Plus 98
46090.0,Mercedes-Benz,GLA 200,958.0,2025-08-01,SUV,Automatic,Super 95
62890.0,Mercedes-Benz,GLC 220,15000.0,2025-09-01,Coupe,Automatic,Diesel
169900.0,Porsche,992,17922.0,2022-05-01,Coupe,Automatic,Super 95
68488.0,Audi,SQ5,10.0,2025-10-01,SUV,Automatic,Super 95
39450.0,Mercedes-Benz,A 200,3000.0,2025-08-01,Sedan,Automatic,Diesel
123750.0,Audi,SQ7,120.0,2025-01-01,SUV,Automatic,Super Plus 98
25940.0,BMW,X1,64800.0,2020-12-01,SUV,Automatic,Diesel
46880.0,Audi,A7,50472.0,2020-10-01,Sedan,Automatic,Super 95
46640.0,Mercedes-Benz,GLA 220,8000.0,2025-10-01,SUV,Automatic,Regular/Benzine 91
8999.0,Hyundai,iX35,219000.0,2014-04-01,SUV,Automatic,Diesel
39888.0,BMW,X5,147890.0,2019-02-01,SUV,Automatic,Diesel
154880.0,Mercedes-Benz,G 580,5.0,2025-10-01,SUV,Automatic,Electricity
44880.0,Mercedes-Benz,C 180,14500.0,2025-08-01,Sedan,Automatic,Regular/Benzine 91
38470.0,BMW,520,24020.0,2023-08-01,Sedan,Automatic,Diesel
15950.0,BMW,118,92110.0,2015-09-01,Sedan,Automatic,Regular/Benzine 91
44900.0,Alfa Romeo,Tonale,20.0,2025-06-01,SUV,Automatic,Super 95
18770.0,BMW,i3,9994.0,2019-05-01,Sedan,Automatic,Electricity
9000.0,Suzuki,Swift,64700.0,2015-07-01,Sedan,Manual,Regular/Benzine 91
44900.0,Alfa Romeo,Stelvio,72590.0,2023-03-01,SUV,Automatic,Diesel
66900.0,Porsche,911,125300.0,2000-06-01,Coupe,Manual,Regular/Benzine 91
29990.0,BMW,330,120000.0,2019-10-01,Sedan,Automatic,Regular/Benzine 91
83900.0,Audi,SQ5,9000.0,2025-08-01,SUV,Automatic,Super 95
14880.0,BMW,X1,183264.0,2016-06-01,SUV,Manual,Diesel
156990.0,Mercedes-Benz,G 450,25255.0,2025-03-01,SUV,Automatic,Diesel
67980.0,Mercedes-Benz,GLB 35 AMG,8000.0,2025-08-01,SUV,Automatic,Regular/Benzine 91
33900.0,Alfa Romeo,Giulia,47000.0,2023-04-01,Sedan,Automatic,Regular/Benzine E10 91
44990.0,BMW,M2,43500.0,2017-10-01,Coupe,Automatic,Super 95
35500.0,Mercedes-Benz,A 200,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
24900.0,Alfa Romeo,Tonale,49990.0,2022-06-01,SUV,Automatic,Diesel
67860.0,Audi,RS3,1600.0,2025-02-01,Sedan,Automatic,Super 95
59500.0,BMW,X4,56879.0,2022-03-01,SUV,Automatic,Electricity
96750.0,Mercedes-Benz,GLE 350,14500.0,2024-05-01,Coupe,Automatic,Diesel
45490.0,BMW,750,167006.0,2019-05-01,Sedan,Automatic,Diesel
13750.0,smart,forTwo,74639.0,2018-04-01,Hatchback,Automatic,Super E10 95
88999.0,Audi,Q7,4000.0,2025-04-01,SUV,Automatic,Diesel
105616.0,Porsche,Macan,25.0,2025-09-01,SUV,Automatic,Electricity
38940.0,BMW,i4,145858.0,2022-03-01,Hatchback,Automatic,Electricity
82998.0,Mercedes-Benz,GLC 300,10000.0,2025-07-01,Coupe,Automatic,Diesel
39890.0,Mercedes-Benz,GLB 200,10133.0,2025-03-01,SUV,Automatic,Regular/Benzine 91
33940.0,BMW,420,100676.0,2021-10-01,Coupe,Automatic,Diesel
15999.0,Suzuki,Swift,72000.0,2021-06-01,Sedan,Manual,Regular/Benzine 91
93990.0,Mercedes-Benz,E 450,9900.0,2025-09-01,Sedan,Automatic,Diesel
33900.0,Audi,e-tron,76479.0,2020-12-01,SUV,Automatic,Electricity
22900.0,Porsche,Cayenne,188504.0,2011-08-01,SUV,Automatic,Super 95
17400.0,Suzuki,Ignis,15.0,2024-12-01,SUV,Manual,Super E10 95
29360.0,Alfa Romeo,Junior,1.0,2025-07-01,SUV,Automatic,Super 95
45900.0,BMW,i4,35216.0,2024-04-01,Sedan,Automatic,Electricity
69989.0,Audi,Q6 e-tron,10.0,2025-01-01,Hatchback,Automatic,Electricity
130680.0,Mercedes-Benz,E 53 AMG,10000.0,2025-01-01,Sedan,Automatic,Super Plus 98
30970.0,BMW,530,26842.0,2021-04-01,Sedan,Automatic,Regular/Benzine 91
125900.0,Porsche,Cayenne,9900.0,2025-09-01,SUV,Automatic,Super 95
52900.0,BMW,X5,81782.0,2019-12-01,SUV,Automatic,Super 95
21690.0,BMW,X1,111073.0,2019-06-01,SUV,Automatic,Regular/Benzine E10 91
349990.0,Porsche,911,6490.0,2023-06-01,Coupe,Automatic,Super Plus 98
136958.0,Mercedes-Benz,GLE 53 AMG,15.0,2025-01-01,SUV,Semi-automatic,Super 95
18490.0,BMW,116,68500.0,2022-11-01,Sedan,Manual,Diesel
47890.0,BMW,135,12000.0,2025-05-01,Sedan,Automatic,Regular/Benzine 91
21740.0,BMW,318,82639.0,2021-06-01,Sedan,Manual,Diesel
20099.0,BMW,X4,118096.0,2014-11-01,SUV,Automatic,Diesel
86900.0,Audi,SQ6 e-tron,8792.0,2025-02-01,SUV,Automatic,Electricity
79800.0,Mercedes-Benz,GLE 350,6308.0,2025-05-01,SUV,Automatic,Diesel
30000.0,BMW,118,45000.0,2022-10-01,Sedan,Automatic,Diesel
39980.0,BMW,X3,119000.0,2022-04-01,SUV,Automatic,Diesel
79890.0,BMW,M8,43210.0,2020-09-01,Coupe,Automatic,Super 95
78500.0,Audi,A6,6001.0,2025-07-01,Sedan,Automatic,Super 95
6444.0,Volvo,V40,200664.0,2014-07-01,Hatchback,Manual,Diesel
28900.0,BMW,X3,79648.0,2021-08-01,SUV,Automatic,Diesel
44900.0,Porsche,Cayenne,119990.0,2018-05-01,SUV,Semi-automatic,Super E10 95
41880.0,BMW,X5,117500.0,2019-03-01,SUV,Automatic,Diesel
45970.0,Mercedes-Benz,CLA 200,9000.0,2025-10-01,Coupe,Automatic,Diesel
37990.0,Mercedes-Benz,CLA 200,9900.0,2025-08-01,Coupe,Automatic,Super E10 95
194000.0,Porsche,911,6500.0,2025-01-01,Coupe,Automatic,Super Plus 98
37900.0,BMW,X1,41720.0,2022-06-01,SUV,Automatic,Super 95
36490.0,Alfa Romeo,Stelvio,71512.0,2023-01-01,SUV,Automatic,Diesel
64320.0,Audi,Q6 e-tron,14736.0,2025-04-01,SUV,Automatic,Electricity
72990.0,Mercedes-Benz,EQE 350,4564.0,2025-06-01,SUV,Automatic,Electricity
136900.0,Porsche,Cayenne,9500.0,2025-10-01,SUV,Automatic,Super 95
63900.0,Porsche,Macan,50000.0,2020-03-01,SUV,Automatic,Regular/Benzine 91
12210.0,Honda,Civic,65485.0,2015-07-01,Sedan,Manual,Regular/Benzine 91
19780.0,BMW,X1,104222.0,2018-08-01,SUV,Manual,Diesel
41999.0,BMW,540,132000.0,2021-11-01,Sedan,Automatic,Regular/Benzine 91
17890.0,Suzuki,Swift,16350.0,2024-06-01,Hatchback,Automatic,Regular/Benzine E10 91
36900.0,Mercedes-Benz,GLA 180,8700.0,2025-01-01,SUV,Automatic,Diesel
44580.0,Mercedes-Benz,GLA 200,9900.0,2025-08-01,SUV,Automatic,Super E10 95
57690.0,Mercedes-Benz,GLC 200,9900.0,2025-03-01,SUV,Automatic,Diesel
126900.0,Porsche,991,48220.0,2015-01-01,Coupe,Automatic,Super Plus 98
23999.0,Suzuki,SX4 S-Cross,14013.0,2024-08-01,SUV,Automatic,Regular/Benzine 91
300500.0,Porsche,911,1539.0,2016-05-01,Coupe,Manual,Super E10 95
44950.0,Mercedes-Benz,GLB 200,11749.0,2025-05-01,SUV,Automatic,Super E10 95
56990.0,Audi,SQ7,156102.0,2020-07-01,SUV,Automatic,Diesel
80990.0,Audi,Q6 e-tron,3990.0,2025-08-01,SUV,Automatic,Electricity
14444.0,Suzuki,Swift,53700.0,2022-01-01,Hatchback,Manual,Regular/Benzine 91
35950.0,BMW,430,79892.0,2018-05-01,Hatchback,Automatic,Super 95
90550.0,Mercedes-Benz,GLE 350,19990.0,2024-09-01,Coupe,Automatic,Diesel
121990.0,Porsche,911,59000.0,2019-05-01,Coupe,Automatic,Super Plus E10 98
129900.0,Mercedes-Benz,EQS SUV,1744.0,2025-09-01,SUV,Automatic,Electricity
81730.0,Audi,Q8,26544.0,2025-01-01,SUV,Automatic,Diesel
39890.0,Mercedes-Benz,GLA 200,5179.0,2025-03-01,SUV,Automatic,Diesel
48490.0,BYD,Sealion 7,4700.0,2025-07-01,SUV,Automatic,Electricity
97950.0,Audi,Q8,17834.0,2025-02-01,SUV,Automatic,Super 95
46890.0,Porsche,996,97362.0,2004-05-01,Coupe,Manual,Regular/Benzine E10 91
52990.0,Porsche,Panamera,162000.0,2019-04-01,Sedan,Automatic,Super 95
25990.0,BMW,X1,91500.0,2019-01-01,SUV,Automatic,Diesel
32500.0,BMW,420,91000.0,2022-11-01,Sedan,Automatic,Super 95
39890.0,BMW,iX3,40635.0,2022-08-01,SUV,Automatic,Electricity
77890.0,Mercedes-Benz,GLC 450,9900.0,2025-07-01,SUV,Automatic,Diesel
56900.0,BMW,X5,82189.0,2022-08-01,SUV,Automatic,Super 95
48770.0,BMW,X5,85000.0,2019-10-01,SUV,Automatic,Regular/Benzine 91
6500.0,Porsche,Cayenne,160000.0,2003-09-01,SUV,Automatic,Liquid petroleum gas (LPG)
39999.0,BMW,730,149999.0,2017-08-01,Sedan,Automatic,Diesel
25490.0,Volkswagen,Tiguan,30850.0,2023-07-01,SUV,Manual,Super E10 95
26800.0,Alfa Romeo,Junior,15000.0,2025-03-01,SUV,Automatic,Regular/Benzine 91
74900.0,Audi,A7,10.0,2025-01-01,Sedan,Automatic,Electricity
36499.0,Mercedes-Benz,A 200,10000.0,2025-02-01,Sedan,Automatic,Super 95
71790.0,Mercedes-Benz,GLC 450,9764.0,2025-03-01,SUV,Automatic,Diesel
59900.0,Mercedes-Benz,E 200,9900.0,2025-05-01,Sedan,Automatic,Super E10 95
60134.0,Mercedes-Benz,CLA 250,10.0,2025-01-01,Sedan,Automatic,Electricity
59980.0,Porsche,Cayenne,102950.0,2017-12-01,SUV,Automatic,Super 95
96900.0,Audi,RS3,2200.0,2025-01-01,Sedan,Automatic,Regular/Benzine 91
61900.0,Porsche,Panamera,98160.0,2016-12-01,Sedan,Automatic,Diesel
19280.0,BMW,X1,125521.0,2021-04-01,SUV,Manual,Diesel
80990.0,Porsche,Panamera,68250.0,2022-10-01,Sedan,Automatic,Super 95
16600.0,BMW,116,146608.0,2021-03-01,Sedan,Automatic,Diesel
28999.0,Porsche,Cayenne,267000.0,2016-04-01,SUV,Automatic,Diesel
54900.0,Mercedes-Benz,CLE 220,10036.0,2025-03-01,Coupe,Automatic,Diesel
64500.0,Mercedes-Benz,CLE 300,9900.0,2025-07-01,Coupe,Automatic,Super E10 95
92500.0,Mercedes-Benz,CLE 53 AMG,9900.0,2025-09-01,Coupe,Automatic,Super Plus 98
21850.0,Audi,e-tron,128342.0,2020-07-01,SUV,Automatic,Electricity
28000.0,BMW,520,150000.0,2017-11-01,Sedan,Automatic,Diesel
29950.0,BMW,118,59651.0,2022-01-01,Hatchback,Automatic,Super 95
51000.0,Mercedes-Benz,GLC 200,5852.0,2025-01-01,SUV,Automatic,Super E10 95
26897.0,Alfa Romeo,Tonale,15685.0,2023-01-01,SUV,Automatic,Regular/Benzine 91
66500.0,Porsche,Macan,79000.0,2022-06-01,SUV,Automatic,Super E10 95
63650.0,Porsche,Cayman,25850.0,2017-03-01,Coupe,Manual,Regular/Benzine 91
235000.0,Porsche,992,18800.0,2022-04-01,Coupe,Automatic,Super Plus E10 98
21699.0,Alfa Romeo,Tonale,92456.0,2023-02-01,SUV,Automatic,Diesel
77790.0,Audi,A8,27100.0,2025-01-01,Sedan,Automatic,Super 95
48880.0,Mercedes-Benz,CLA 250,9000.0,2025-06-01,Coupe,Automatic,Regular/Benzine 91
43900.0,Porsche,Macan,106114.0,2017-06-01,SUV,Automatic,Diesel
57950.0,BMW,M2,86123.0,2020-09-01,Coupe,Automatic,Super Plus 98
79990.0,BMW,X3,6655.0,2025-02-01,SUV,Automatic,Super Plus E10 98
59242.0,Mercedes-Benz,CLA 250,10.0,2025-01-01,Sedan,Automatic,Electricity
94500.0,Mercedes-Benz,GLE 400,9900.0,2025-04-01,SUV,Automatic,Super E10 95
27995.0,Alfa Romeo,Tonale,22718.0,2024-05-01,SUV,Automatic,Regular/Benzine 91
184900.0,Porsche,992,58500.0,2020-08-01,Coupe,Automatic,Super Plus 98
65490.0,Mercedes-Benz,GLC 300,10868.0,2025-04-01,SUV,Automatic,Diesel
35890.0,BMW,X3,85500.0,2018-10-01,SUV,Automatic,Diesel
109890.0,Porsche,Cayenne,48149.0,2023-08-01,Coupe,Automatic,Regular/Benzine 91
2350.0,Honda,Civic,274400.0,2009-12-01,Sedan,Manual,Super 95
63506.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Diesel
44330.0,Mercedes-Benz,GLB 180,9500.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
114960.0,Porsche,Cayenne,16400.0,2024-05-01,SUV,Automatic,Regular/Benzine 91
17500.0,BMW,118,119000.0,2020-09-01,Sedan,Automatic,Diesel
40000.0,Porsche,Panamera,135000.0,2016-05-01,Sedan,Automatic,Super E10 95
25495.0,BMW,X3,128350.0,2019-12-01,SUV,Automatic,Diesel
37500.0,Mercedes-Benz,A 180,8000.0,2025-05-01,Sedan,Automatic,Diesel
84350.0,Mercedes-Benz,GLE 300,9900.0,2025-06-01,SUV,Automatic,Diesel
98490.0,BMW,M3,8161.0,2018-07-01,Sedan,Automatic,Regular/Benzine 91
8990.0,BMW,X1,100000.0,2010-07-01,SUV,Manual,Regular/Benzine E10 91
69800.0,Porsche,Cayenne,93233.0,2021-01-01,SUV,Automatic,Super 95
72990.0,Porsche,Cayenne,129000.0,2021-06-01,SUV,Automatic,Regular/Benzine 91
29950.0,BMW,X3,167324.0,2021-08-01,SUV,Automatic,Diesel
20500.0,BMW,X4,168000.0,2016-09-01,SUV,Automatic,Diesel
28490.0,BMW,330,123000.0,2020-07-01,Sedan,Automatic,Super 95
37860.0,Porsche,Macan,142908.0,2015-05-01,SUV,Automatic,Super E10 95
19810.0,BMW,i3,43034.0,2022-08-01,Hatchback,Automatic,Electricity
44990.0,BMW,X5 M,96000.0,2018-06-01,SUV,Automatic,Regular/Benzine 91
36888.0,Alfa Romeo,Junior,1.0,2025-09-01,SUV,Automatic,Super 95
26590.0,BMW,X1,78718.0,2020-12-01,SUV,Automatic,Diesel
55590.0,Audi,Q4 e-tron,15.0,2026-01-01,SUV,Automatic,Electricity
47950.0,BMW,X6 M,103340.0,2015-06-01,SUV,Automatic,Super 95
105900.0,Audi,Q8,25.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
68990.0,Audi,Q5,9999.0,2025-06-01,SUV,Automatic,Super 95
43300.0,Mercedes-Benz,GLB 200,3195.0,2025-05-01,SUV,Automatic,Diesel
150800.0,Mercedes-Benz,GLS 450,8000.0,2025-07-01,SUV,Automatic,Diesel
63900.0,Mercedes-Benz,CLE 300,9900.0,2025-07-01,Coupe,Automatic,Super E10 95
33950.0,Alfa Romeo,Tonale,40505.0,2024-03-01,SUV,Automatic,Super 95
59990.0,Mercedes-Benz,E 200,9900.0,2025-07-01,Sedan,Automatic,Super E10 95
43170.0,Mercedes-Benz,GLB 200,24200.0,2025-02-01,SUV,Automatic,Diesel
61590.0,Mercedes-Benz,GLC 220,9900.0,2025-06-01,SUV,Automatic,Diesel
109980.0,Audi,Q7,1000.0,2025-10-01,SUV,Automatic,Electricity
95950.0,Mercedes-Benz,GLE 400,14200.0,2025-03-01,Coupe,Automatic,Electricity
9000.0,Alfa Romeo,Giulietta,137000.0,2016-06-01,Sedan,Manual,Diesel
23950.0,BMW,X5,179093.0,2014-11-01,SUV,Automatic,Super 95
73900.0,Porsche,Cayenne,85000.0,2022-06-01,SUV,Automatic,Regular/Benzine 91
41800.0,Porsche,911,203900.0,2005-04-01,Coupe,Manual,Regular/Benzine 91
23780.0,BMW,118,29400.0,2023-08-01,Sedan,Automatic,Regular/Benzine 91
32000.0,Porsche,Macan,150000.0,2017-03-01,SUV,Semi-automatic,Diesel
31990.0,BMW,X3,83000.0,2021-08-01,SUV,Automatic,Electricity
106490.0,Porsche,Cayenne,9900.0,2025-05-01,SUV,Automatic,Electricity
70800.0,Audi,Q5,6200.0,2025-05-01,SUV,Automatic,Diesel
32990.0,Alfa Romeo,Tonale,36400.0,2024-06-01,SUV,Automatic,Diesel
74580.0,Audi,Q8,27850.0,2025-01-01,SUV,Automatic,Diesel
179890.0,Mercedes-Benz,G 450,13501.0,2025-02-01,SUV,Automatic,Diesel
40500.0,Mercedes-Benz,GLA 180,8500.0,2025-07-01,SUV,Automatic,Regular/Benzine 91
63950.0,Mercedes-Benz,EQE 300,7716.0,2025-01-01,Sedan,Automatic,Electricity
134900.0,Porsche,Cayenne,12000.0,2025-05-01,SUV,Automatic,Super 95
269900.0,Porsche,992,9500.0,2021-06-01,Coupe,Automatic,Regular/Benzine 91
14800.0,BMW,X3,181694.0,2014-10-01,SUV,Automatic,Diesel
154900.0,Porsche,991,10865.0,2015-02-01,Coupe,Automatic,Super 95
73650.0,Porsche,Taycan,26262.0,2022-07-01,Sedan,Automatic,Electricity
64990.0,Mercedes-Benz,GLC 220,9900.0,2025-08-01,Coupe,Automatic,Diesel
182341.0,BMW,750,1.0,2025-01-01,Sedan,Automatic,Super 95
26999.0,BMW,X2,78000.0,2019-09-01,SUV,Automatic,Diesel
22900.0,BMW,218,77000.0,2019-10-01,Coupe,Automatic,Diesel
129800.0,Porsche,997,53622.0,2010-01-01,Coupe,Manual,Regular/Benzine 91
96980.0,Porsche,Cayenne,20850.0,2025-04-01,SUV,Automatic,Super 95
36200.0,Suzuki,Jimny,10.0,2025-06-01,SUV,Manual,Super 95
46170.0,Mercedes-Benz,EQB 250,11439.0,2025-04-01,SUV,Automatic,Electricity
21000.0,Audi,A3,93000.0,2020-03-01,Hatchback,Automatic,Super E10 95
38900.0,Mercedes-Benz,A 200,9900.0,2025-09-01,Sedan,Automatic,Super E10 95
20500.0,BMW,X1,47354.0,2018-11-01,SUV,Automatic,Super 95
22870.0,BMW,X1,54711.0,2021-08-01,SUV,Automatic,Electricity
99990.0,Porsche,Panamera,71000.0,2018-04-01,Sedan,Automatic,Super Plus 98
42840.0,Mercedes-Benz,C 180,5423.0,2025-05-01,Sedan,Automatic,Regular/Benzine 91
15749.0,Suzuki,Vitara,93739.0,2017-03-01,SUV,Automatic,Regular/Benzine 91
62500.0,BMW,X5,58000.0,2022-12-01,SUV,Automatic,Super E10 95
